sample_id	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Gracilibacteria	Candidatus Korarchaeota	Candidatus Micrarchaeota	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
SW00056	365	32736	174	57	3354962	60	32	14	3	7	0	1	42	121	633	568	42	26	99	1810	83	603	41	64	1492	46	1591396	821	104	62	69	67	107	1710	684894	1638	616	846	52	56	266	352809	12
SW00057	36	5168	75	15	272537	2	3	3	2	2	0	0	8	10	2814	76	5	4	167	259	13	71	3	8	202	1	101726	74	9	5	4	154	13	199	17599	140	73	42	16	9	27	4531	3
SW00059	351	33662	63	41	2077327	18	6	8	3	2	0	0	55	76	1035	613	22	14	89	1352	78	883	12	20	1570	65	1245611	502	60	34	78	102	110	1449	131469	952	1881	424	32	32	200	78918	10
SW00060	324	20799	89	38	698353	9	14	6	20	0	3	0	30	55	1249	383	14	9	122	1223	61	550	15	33	1102	41	453576	307	80	59	46	542	90	1301	353162	747	411	307	28	53	193	2651	2
SW00061	15	6039	12	1	220202	2	2	1	1	1	0	0	5	17	658	31	0	0	81	166	6	44	4	5	159	10	162929	102	1	7	13	9	6	140	123692	126	19	58	9	3	20	1522	3
SW00062	857	53794	156	49	1781683	36	10	11	10	0	0	0	15	184	1591	1038	345	17	155	3012	141	2357	27	85	1880	211	967965	798	149	27	31	228	411	3452	604254	1327	394	365	9	180	115	1824440	6
SW00063	970	122639	222	161	5815194	72	49	8	40	23	0	1	186	226	1061	2962	63	8	414	4759	145	2756	36	66	4189	162	2838206	1520	445	88	202	258	286	5531	332164	4223	1083	1109	128	165	600	2977	15
SW00064	14	1482	32	0	65696	0	0	0	1	1	0	0	5	5	894	12	0	1	91	78	5	22	1	3	66	1	37072	40	1	1	1	0	1	50	12214	40	18	29	11	2	3	2982	2
SW00065	30	4407	34	4	655022	0	0	2	0	0	0	0	17	8	480	90	4	0	58	172	17	56	1	3	153	4	121034	102	4	6	5	7	22	149	25867	139	40	63	5	3	33	533	3
SW00066	848	209204	333	125	2392801	57	55	19	11	1	0	0	80	182	1679	1181	138	21	308	3277	217	1786	22	135	2747	114	1076355	1120	330	70	165	162	191	3792	134712	2086	6187	1830	78	153	475	694668	27
SW00067	702	85017	120	145	1664030	27	31	24	13	11	0	0	93	96	828	1168	59	11	187	2705	116	1834	20	81	2880	128	1333461	779	199	72	181	258	197	3066	186403	1635	1017	857	38	89	307	102537	25
SW00068	261	15102	131	66	512751	9	17	2	33	3	7	0	49	70	990	430	12	3	143	1502	99	434	12	66	1426	65	537791	681	34	36	62	110	62	1249	98411	889	177	385	38	72	184	971	6
SW00069	278	28391	113	46	475277	13	26	8	7	1	0	0	35	59	980	385	33	9	135	1193	112	525	26	30	1170	46	741208	508	49	65	49	65	96	1145	44367	860	163	659	50	28	172	11330	6
SW00070	1014	66699	257	220	5519560	83	73	22	37	9	0	1	175	172	1075	1214	92	43	273	4242	215	1651	21	128	4275	238	3244092	1415	230	267	240	164	305	4227	190467	3126	1107	1126	85	85	553	4742	41
SW00071	169	24127	76	9	1631157	36	7	11	5	1	0	0	10	77	792	181	30	2	32	777	41	239	0	49	686	21	1455011	242	57	38	8	28	35	713	7212186	463	191	228	23	23	78	5946	2
SW00072	179	15846	69	39	5575600	10	11	13	9	2	0	0	29	75	474	307	16	12	122	1054	49	272	10	34	760	64	1146950	344	26	43	17	46	79	810	897448	706	237	387	45	35	141	56538	14
SW00073	110	28412	58	23	1224202	8	3	0	10	22	0	0	37	37	1299	214	9	2	164	852	27	228	8	12	565	2	1138060	453	21	23	19	49	69	862	41237	602	126	497	52	57	121	61321	2
SW00074	312	27276	88	60	2701694	13	12	12	5	2	0	0	72	88	856	431	40	14	143	1566	85	614	11	33	1246	44	1065757	3499	133	70	52	70	140	1301	123476	928	452	385	33	55	188	76711	10
SW00075	90	16018	51	30	877317	2	8	4	10	0	1	0	13	17	481	115	13	3	87	619	31	179	8	13	454	30	597072	224	28	32	22	17	34	498	839477	403	100	162	23	19	78	1994	4
SW00076	396	52456	194	60	4405156	14	21	2	33	4	0	3	41	98	932	485	70	8	207	2450	62	609	30	55	1690	31	873111	14177	47	80	13	51	183	1756	2704249	2267	488	1042	65	37	417	6337	8
SW00077	516	43245	193	210	2931081	66	90	11	124	5	1	0	48	87	666	716	153	2	329	2940	183	819	43	84	2569	69	1332898	1632	34	44	29	115	250	2325	1024635	2654	218	1116	98	257	579	23037	46
SW00078	66	9433	29	10	497777	3	5	1	1	1	0	0	10	8	922	70	7	2	73	246	29	109	3	1	197	12	182108	80	25	6	14	9	34	300	31501	212	198	97	11	12	58	1513	4
SW00079	96	24348	69	19	1577896	6	23	5	2	1	0	0	16	25	2068	119	10	3	120	568	34	152	11	8	422	22	247986	317	19	14	21	49	37	430	3090824	341	143	231	48	20	88	1123	5
SW00080	80	26657	54	24	829660	4	6	5	2	1	0	0	10	29	957	103	8	0	83	656	21	127	4	14	314	12	312517	406	16	15	12	18	39	354	426394	318	73	163	17	23	60	23094	3
SW00081	96	7607	65	13	215757	2	8	2	1	0	0	0	12	14	945	122	5	2	88	327	15	165	3	13	327	15	172445	99	19	4	8	158	20	321	73068	188	108	148	16	4	30	5268	3
SW00082	409	93587	95	91	3775007	15	39	5	36	8	1	4	91	84	1019	537	38	12	151	1954	134	763	10	74	1614	59	2038625	677	58	113	52	62	153	1511	468612	1394	326	773	98	67	337	4860	28
SW00083	1064	109095	151	191	5800678	74	57	67	14	4	0	2	113	209	910	2112	143	40	314	4456	213	2422	27	136	3671	163	2569529	1127	236	95	232	427	288	5017	300673	2729	1398	1158	63	161	558	267169	43
SW00085	250	26731	85	42	4310580	29	26	9	2	1	3	0	50	92	798	554	36	14	193	1442	97	550	9	44	1433	51	875963	556	99	27	95	83	106	1533	97770	1054	237	911	79	45	230	380427	42
SW00086	573	166858	164	136	6230614	43	55	10	7	4	1	0	142	151	825	886	46	23	138	2924	124	1215	46	44	3408	92	3355270	1292	113	92	67	162	191	2874	394256	2182	1012	800	124	104	468	33452	42
SW00087	25	14016	37	5	1079303	3	4	0	6	0	0	0	4	16	796	58	2	0	49	300	8	76	1	9	251	1	113659	98	10	4	10	8	9	181	844675	129	44	65	9	5	17	13795	0
SW00088	631	130818	158	143	3510160	27	51	25	15	3	1	1	136	118	1727	823	27	15	285	2637	144	1096	21	55	2217	85	2753864	10596	143	215	84	866	231	2414	566463	1664	5202	720	101	75	334	9482	28
SW00089	259	35760	142	36	12704268	10	17	1	8	0	1	0	43	105	637	437	29	25	116	1875	155	482	13	52	1411	55	1989588	930	26	158	60	40	81	1334	685715	1321	403	775	63	47	221	4882	8
SW00090	123	16218	44	25	1848939	13	5	8	3	1	0	0	21	20	1180	122	13	1	103	581	27	202	4	8	613	30	439012	1196	38	30	29	27	34	524	101794	337	268	202	22	15	77	3914	4
SW00091	12	7928	28	7	221478	2	1	0	1	0	0	1	2	11	899	21	0	0	82	140	8	27	3	2	169	3	92198	107	11	6	3	1	9	66	12474	92	16	68	7	0	25	986	0
SW00092	50	16312	72	8	430760	12	7	0	3	0	0	0	7	45	621	93	2	1	77	543	21	34	20	14	233	13	110080	6233	9	43	7	4	41	242	133473	332	46	394	16	18	157	5411	1
SW00093	48	8308	41	13	1097735	2	5	0	1	4	0	0	8	12	434	79	5	2	70	312	26	76	8	6	261	3	365229	123	6	17	12	10	24	214	11948	217	50	150	12	10	51	3282	5
SW00094	16	9165	4	7	1028661	1	7	2	0	0	0	0	10	29	70	49	2	1	8	122	10	43	0	1	174	1	381353	187	5	3	4	6	12	91	11389	109	19	58	16	1	19	2390	1
SW00095	1084	78821	215	210	1525498	54	47	25	15	5	0	2	215	188	846	1740	118	23	254	3709	216	2380	61	122	4679	160	1804134	1204	243	143	206	618	371	4317	156879	2659	987	2604	117	85	548	169010	40
SW00096	10	4435	34	1	45620	0	2	0	0	0	0	0	0	0	1192	17	1	0	97	60	1	18	0	1	80	2	25449	363	2	2	2	12	3	37	51352	33	13	18	8	3	9	2003	2
SW00097	170	24511	63	40	2425796	31	20	6	0	2	4	0	28	58	711	327	22	7	86	884	71	223	17	40	645	19	1961414	20985	51	34	28	56	60	790	297847	786	815	756	17	39	134	5152695	13
SW00098	186	16232	57	62	5731221	15	7	4	13	4	0	0	29	33	237	287	34	8	83	1246	74	419	3	37	827	32	504199	318	41	61	63	46	67	997	556270	631	167	347	47	38	105	1557	6
SW00099	283	32431	149	87	3338239	27	17	18	13	2	0	3	79	86	1720	457	41	25	171	1531	58	674	14	65	1228	63	1688598	469	94	68	51	72	72	1532	151171	947	328	386	47	41	176	176414	10
SW00100	17	3926	33	4	280305	1	0	1	1	0	0	0	2	4	1057	32	0	2	105	106	7	30	0	1	74	1	70467	33	5	12	4	3	6	76	17517	73	10	55	3	0	19	1933	3
SW00101	143	23637	52	33	1295736	14	11	1	2	0	0	1	64	38	834	228	21	7	109	718	43	342	5	11	615	23	685486	238	40	29	10	40	24	698	347972	487	148	275	22	28	105	1326	4
SW00102	879	157427	238	258	4827106	57	55	17	30	16	0	1	174	176	1273	1467	125	10	422	3725	219	2541	42	146	11487	140	2589299	1023	288	113	169	200	302	4205	160335	2574	13600	1349	94	109	573	161928	24
SW00103	599	50376	178	85	1667978	37	33	20	6	7	0	0	114	96	608	741	48	6	143	1971	104	1069	30	43	2478	96	1141451	887	156	78	112	2554	167	2343	107934	1396	567	1180	53	71	345	10782	28
SW00105	617	67766	197	125	3927053	23	44	7	9	8	0	6	154	145	837	800	57	26	185	2207	144	1181	28	60	2046	105	2194415	922	184	112	128	120	146	2452	820256	1683	510	698	49	91	322	320920	19
SW00106	621	47968	116	129	6330305	14	39	19	16	1	0	0	62	116	560	603	49	10	150	2284	133	1058	27	64	1587	101	1110564	588	132	91	67	88	147	1977	106564	1072	397	631	45	60	357	3787	22
SW00107	321	70253	184	105	2513125	33	45	39	37	1	3	1	88	131	978	570	23	7	149	2419	134	848	34	113	1638	108	693828	838	125	77	70	175	81	1886	145288	1444	1140	2299	74	163	434	9964	14
SW00108	198	25741	65	47	3659453	10	10	12	3	2	0	0	33	56	857	253	27	15	96	1091	37	519	9	21	765	43	975346	361	69	32	25	40	121	941	401055	588	264	562	15	31	192	1141	4
SW00109	321	38172	76	56	3774206	20	31	5	2	1	0	0	43	113	812	514	34	3	151	1978	111	791	13	39	1628	94	938440	4170	61	61	66	136	80	1736	379344	1555	1593	1013	47	116	284	27552	24
SW00110	14	3156	26	5	561277	2	2	1	1	1	0	0	8	9	669	30	1	2	68	151	7	29	2	5	123	0	153815	96	8	0	0	5	2	83	150360	117	17	76	7	7	27	3777	0
SW00111	713	68957	197	122	1183956	36	30	24	29	3	0	1	94	149	2122	1327	52	28	195	2563	181	1656	34	103	2804	112	1172987	917	173	82	142	3079	256	3054	116430	1861	959	980	101	74	359	19272	19
SW00112	349	34469	122	84	3624190	16	11	13	16	2	0	5	67	58	528	519	25	3	130	1591	84	687	21	25	1203	77	999780	554	58	67	89	76	111	1520	176711	1055	372	476	46	56	219	24609	13
SW00113	62	9613	41	13	1084896	5	13	1	1	1	0	0	4	21	617	95	8	1	69	352	23	149	8	23	410	11	343351	122	11	12	11	19	21	354	20704	224	101	103	12	7	43	44324	1
SW00114	10	2008	13	1	57070	0	0	0	0	1	0	0	2	2	678	11	0	0	35	83	2	22	0	3	49	3	30769	29	0	1	7	7	2	42	38141	55	18	18	4	0	7	1141	2
SW00115	135	19608	74	34	489507	7	6	6	3	1	7	1	40	51	726	235	10	9	90	917	45	310	4	30	1604	28	201667	347	41	26	34	46	48	818	672172	619	9844	405	22	29	135	37222	1
SW00116	372	88166	262	77	2920609	15	138	20	30	2	0	0	66	181	1513	841	18	4	215	2878	120	899	4	157	1964	109	967799	966	174	104	104	77	189	2886	259284	1946	769	1006	75	119	328	1987	39
SW00117	123	153688	70	36	935512	19	8	4	2	0	2	0	11	46	833	170	19	1	84	798	27	230	26	32	664	31	211141	7711	25	60	7	35	68	608	51007	456	264	485	20	35	208	24857	3
SW00118	350	39304	204	108	5941825	60	26	7	29	1	0	0	133	151	823	597	57	53	157	2179	153	834	41	40	1640	55	1270431	650	113	74	112	99	114	1955	131239	1306	1160	626	43	77	316	2218	33
SW00119	32	4633	43	7	220288	4	1	17	0	0	1	0	4	4	1087	25	0	0	77	190	5	53	0	7	210	7	124318	54	11	11	3	4	6	167	49144	83	55	68	4	30	21	3952	0
SW00120	44	3292	27	4	369563	0	5	2	0	0	0	0	13	5	1270	57	1	2	92	158	10	77	2	3	312	4	144990	46	12	4	4	10	7	157	29013	102	50	54	8	8	20	5386	4
SW00121	74	6344	28	15	272509	5	5	0	6	0	0	0	14	18	837	125	12	0	51	464	39	141	4	9	623	16	181934	590	14	18	19	16	30	393	25753	285	71	172	14	10	54	2478	6
SW00122	207	41560	73	70	375128	9	36	4	3	0	0	0	29	29	887	222	7	17	69	895	22	385	2	30	564	8	250745	294	33	24	32	22	52	1005	40135	552	370	239	28	65	99	1495	17
SW00123	233	29375	63	37	1118822	18	21	9	13	0	1	0	31	48	768	355	10	8	78	932	50	437	10	31	784	28	629790	328	59	55	46	53	66	953	1469169	608	262	439	37	26	99	23297	6
SW00124	469	37482	136	84	9018325	79	58	12	13	2	1	0	77	129	646	782	62	20	307	2992	159	992	13	81	2717	72	1935864	803	221	61	188	163	162	2787	109577	1857	501	1182	214	71	383	172227	48
SW00125	477	32672	132	83	3309241	27	23	8	9	5	1	0	63	165	531	558	33	9	152	1791	107	810	19	50	1734	66	1192183	962	117	110	80	91	120	1518	100752	1325	376	1240	63	71	346	152845	24
SW00126	105	5686	71	23	529020	9	4	0	1	0	0	0	8	14	1589	123	7	0	88	361	25	137	2	4	358	11	284643	115	37	25	18	13	14	338	295586	247	63	111	18	6	55	22740	6
SW00127	110	9601	62	20	297796	5	19	2	7	1	0	1	21	24	743	88	0	5	67	479	26	209	3	10	394	19	185754	155	22	40	15	35	28	474	38120	286	93	151	18	17	55	3126	10
SW00128	130	55765	79	21	5419416	4	4	2	8	4	0	0	16	37	180	245	11	9	74	1004	52	198	3	27	526	19	1886373	471	15	26	27	37	41	559	572919	695	180	310	16	20	73	3306	13
SW00129	196	28809	65	56	1520646	3	13	8	1	0	0	0	13	32	1292	227	25	4	112	828	38	549	3	13	685	31	703244	214	50	25	84	109	89	1045	45028	501	150	127	21	42	83	70322	9
SW00130	677	79598	223	214	1627550	71	25	10	12	3	0	1	97	106	1157	1155	54	11	165	2615	125	1674	24	59	2692	93	1571580	858	308	123	157	28016	239	3596	868399	1371	844	1158	42	66	452	111941	17
SW00131	8	1668	28	3	188068	1	0	1	0	0	0	0	0	4	870	22	1	0	68	79	4	17	1	1	92	4	63355	61	2	5	2	2	7	53	919725	43	55	22	5	1	8	8088	2
SW00132	70	12092	49	20	1042729	2	4	1	11	0	0	5	6	20	597	266	10	1	80	491	17	104	6	5	782	13	335410	1122	15	13	14	6	26	335	48477	313	64	167	11	12	62	1653	1
SW00133	563	30634	134	89	787459	16	21	18	41	4	6	0	56	107	1128	626	20	48	164	1984	140	725	18	22	2026	78	540863	549	98	102	115	799	131	1970	145518	1402	483	602	39	68	232	10216	8
SW00134	18	3668	39	10	137085	3	1	0	1	0	0	0	6	21	1410	19	3	1	109	267	5	29	0	10	120	18	57938	126	1	22	4	5	15	111	131779	101	13	155	7	6	83	1490	4
SW00135	17	39704	74	13	582748	0	8	1	6	1	0	1	7	9	2209	46	0	2	118	357	15	71	1	4	131	8	512058	95	4	10	3	6	9	215	383930	113	58	117	22	3	42	733	1
SW00136	305	30733	88	50	1832239	33	8	12	3	0	0	0	52	73	805	584	13	23	82	1542	56	695	46	40	2687	61	640899	578	73	87	42	57	106	1275	1146080	995	1598	678	22	39	370	8711	5
SW00137	498	45897	205	90	2518528	39	29	23	26	5	1	0	110	96	1167	635	68	7	255	2150	207	924	19	86	1741	100	742438	761	86	79	79	107	160	2050	79165	1654	2527	1169	64	108	363	122409	17
SW00138	209	16275	84	42	982991	10	11	2	13	1	0	0	44	63	817	329	19	1	93	919	82	366	3	41	909	42	522803	661	51	37	36	48	51	1030	43205	688	176	222	19	36	156	27974	4
SW00139	158	131252	88	26	2174224	11	21	3	8	1	1	0	45	51	2137	223	13	5	154	843	38	344	3	33	710	12	1214089	336	34	45	23	30	47	14299	256329	525	199	191	36	22	97	3950	14
SW00140	90	17356	31	16	1640818	11	6	7	0	1	0	0	9	14	624	139	16	3	51	505	19	194	6	15	303	24	306390	134	15	15	20	11	19	340	82581	238	105	113	4	16	48	1276	0
SW00141	376	46268	220	71	2511039	17	26	123	12	4	5	4	70	144	1311	566	34	12	196	2292	150	852	30	141	1712	122	884524	1637	132	72	54	48	180	2181	181340	1889	537	1184	62	223	591	192318	9
SW00142	45	4577	44	7	276261	2	4	1	3	2	1	0	5	8	1266	60	3	0	60	267	14	67	2	5	131	10	65481	799	3	9	11	9	17	148	44135	117	46	73	11	6	35	9877	0
SW00143	53	10396	40	9	280415	2	5	3	2	1	1	1	9	10	982	65	4	3	74	281	7	104	4	15	162	4	70165	140	11	10	8	14	14	209	201066	168	49	191	15	22	39	35979	2
SW00144	8	3672	23	2	194985	0	2	0	1	0	0	0	0	4	933	26	1	2	63	92	3	24	0	2	56	0	49219	36	5	6	2	1	2	52	6790	49	5	19	4	3	11	5628	1
SW00145	45	7056	26	14	595458	2	1	2	3	0	0	0	1	9	923	88	2	0	73	278	14	81	1	9	225	4	565203	196	11	13	5	3	9	193	13787	157	95	44	14	7	26	3186	2
SW00146	67	8216	46	33	1235508	27	14	3	8	0	0	0	5	45	621	91	7	0	83	789	29	127	13	19	415	24	223846	296	14	44	11	11	67	376	49730	434	74	431	9	33	213	8249	6
SW00147	76	10826	43	17	1148227	6	5	0	2	2	0	0	15	17	1264	120	9	1	79	347	33	153	6	9	376	14	433635	182	13	14	8	14	27	333	46451	272	67	230	10	14	58	2463	3
SW00148	1036	55837	244	210	1404257	54	70	13	50	4	11	0	168	232	1418	1067	41	50	181	4187	270	1381	21	118	4043	272	539029	902	166	85	106	308	214	4755	702616	2697	10531	1044	89	125	414	267097	15
SW00149	188	28239	85	40	5362406	2	3	0	2	0	0	0	13	31	584	261	25	2	122	1089	56	336	8	9	649	20	2632721	359	22	84	32	31	71	738	49302	762	502	269	12	40	126	1435	3
SW00150	665	342053	210	138	2514188	41	52	22	12	5	2	0	124	159	566	927	73	28	110	2690	173	1558	62	91	17144	131	1628479	1100	154	170	78	691	207	2861	166157	2038	3471	1172	60	71	415	223721	31
SW00151	274	52575	107	70	3299074	34	14	4	6	0	1	1	57	87	1050	424	35	43	138	1192	86	625	11	24	1051	50	737710	282	73	48	79	61	69	1320	170892	796	948	290	20	48	159	9443	9
SW00152	115	13049	72	37	1409220	3	10	1	3	1	0	1	26	18	717	139	9	2	78	596	43	177	1	12	497	34	468962	183	28	30	12	16	31	470	68561	363	179	215	25	17	76	127453	5
SW00153	595	58350	138	135	5573595	27	38	18	7	1	0	2	87	108	1147	709	46	11	206	2262	260	1393	18	48	2219	146	1501688	668	206	74	100	101	260	2933	234554	1758	2454	627	94	98	393	14570	32
SW00154	125	19269	57	23	1916963	9	10	1	3	0	0	0	11	50	826	212	6	5	95	733	34	281	22	9	524	17	388326	270	58	16	22	36	44	606	44197	469	162	273	16	27	134	121843	6
SW00155	951	65307	215	126	4605847	109	26	13	36	4	0	1	149	180	813	1597	58	12	482	4066	219	2257	28	141	14525	194	1662745	865	179	86	173	189	212	4435	987715	2690	36445	1022	207	157	410	4621	30
SW00156	1012	85496	311	133	2182544	54	62	52	17	4	2	1	136	193	1001	1476	94	15	267	3252	156	1945	28	101	4011	169	1753273	1213	185	116	210	2627	331	4238	212345	2540	916	2067	119	107	520	23496	36
SW00157	169	19820	50	45	2929073	9	12	14	3	1	0	0	18	24	579	192	25	4	74	666	41	375	2	14	761	41	606489	1818	54	39	54	36	58	863	80109	496	221	304	36	22	86	5123	18
SW00158	149	17568	67	17	8715594	31	16	11	16	7	1	0	22	84	343	219	23	4	51	1012	62	228	17	38	913	11	555546	47948	35	30	40	46	55	966	119225	757	307	581	48	37	238	319303	4
SW00159	433	52744	88	59	3457293	17	16	13	2	1	0	0	99	62	558	810	82	16	112	1841	55	1020	17	26	1630	74	1635639	498	134	80	65	97	129	2160	430872	1185	477	425	43	66	229	4648	6
SW00160	319	45907	78	66	1513612	13	11	13	8	1	0	0	45	52	904	551	25	8	109	1032	71	689	12	19	1054	75	1118476	299	112	50	58	78	104	1300	176630	788	290	342	42	60	118	24650	15
SW00161	28	3728	10	0	268442	2	1	0	2	2	0	0	8	7	103	34	0	1	11	147	15	44	3	8	214	5	146066	78	9	2	4	4	14	86	8401	97	24	97	8	5	19	11346	2
SW00163	90	11362	48	19	242873	6	2	0	3	0	0	0	7	20	774	156	7	3	102	385	13	223	8	10	480	14	181129	233	23	15	15	21	20	442	26942	287	147	116	8	18	62	2099	6
SW00164	589	45751	171	99	3075573	38	20	19	15	1	0	0	106	147	856	895	55	19	143	2465	149	1040	13	68	3059	153	1819487	826	116	97	68	150	171	2353	164981	1718	790	783	72	69	308	3534	25
SW00165	321	161095	125	87	3920948	35	29	19	8	3	0	3	51	120	814	501	46	11	115	1755	89	579	19	38	1350	64	1843221	2450	103	112	60	60	138	1485	166065	1415	963	953	66	75	284	324834	18
SW00166	645	67396	103	162	7725644	29	22	45	8	4	0	0	66	65	676	966	121	4	496	2407	92	1934	19	18	3445	71	1831240	478	212	53	172	183	128	3364	170100	1493	924	446	64	89	258	2340	30
SW00167	196	17539	82	50	465979	5	7	0	6	3	0	1	31	44	814	300	17	4	117	728	33	384	16	30	871	31	425767	599	47	25	30	359	60	746	201840	472	222	622	33	15	122	29209	8
SW00168	533	174922	142	127	5707813	30	46	20	57	1	0	16	83	108	707	710	32	11	161	2987	240	942	34	123	2054	74	2274129	958	89	182	63	99	190	2289	3333111	2162	559	955	129	83	441	10200	35
SW00169	36	7967	54	12	411199	2	3	0	2	0	0	0	7	6	1219	53	5	1	95	277	8	112	4	9	276	15	238507	109	14	13	8	12	16	183	48009	168	17	110	17	3	32	1094	5
SW00170	338	108960	160	83	468190	49	55	7	6	1	0	0	57	99	1684	720	24	23	180	1533	104	625	9	51	1228	37	728200	1172	135	53	104	79	104	1500	91637	1761	12686	958	115	88	243	8446	16
SW00171	535	43147	95	132	4189228	151	14	1	6	3	0	0	57	129	741	504	74	15	192	2631	153	622	8	74	2249	57	1955614	1043	113	106	102	50	65	2088	128262	1481	385	871	43	49	473	3499	9
SW00172	12	1136	28	1	99562	0	0	0	0	0	0	0	3	1	898	13	1	0	61	69	4	27	1	0	70	2	50522	17	6	2	1	9	3	38	18858	36	27	22	5	0	9	4499	1
SW00173	352	54519	88	78	7171709	12	11	4	16	3	0	0	80	61	604	542	61	18	133	1925	85	947	10	37	1497	67	1089329	480	117	70	75	86	101	1875	151433	1117	410	553	72	49	194	2899	28
SW00174	502	42231	149	81	1151051	29	47	11	25	2	0	0	83	130	832	633	25	20	145	2190	256	839	45	70	2143	115	1182286	960	107	134	82	124	182	1993	79212	1596	327	1180	105	82	351	13938	13
SW00175	138	10516	51	49	518440	1	7	0	1	0	0	0	34	20	471	224	8	9	68	468	45	285	3	12	435	19	299176	240	37	21	23	36	52	549	58210	440	127	213	21	17	87	2431	4
SW00176	999	72436	288	284	1905663	21	253	5	18	1	1	1	209	189	1828	993	42	17	273	3663	250	1504	16	207	3401	65	370638	1728	191	138	159	176	335	4339	357845	3019	1420	991	200	323	518	269984	119
SW00177	266	30672	113	56	3965952	41	14	23	7	3	3	0	36	90	501	366	64	7	94	1603	79	667	9	58	1236	50	1387771	790	61	52	32	53	126	1335	265615	931	338	1041	36	54	313	2379	7
SW00178	1464	140967	367	254	2634995	58	80	44	65	3	2	0	200	266	1601	2505	102	80	352	5350	463	3153	70	215	5402	292	2358849	1681	319	223	309	10223	527	6262	205028	3850	1432	2068	226	171	923	84237	33
SW00179	38	5136	30	1	1161065	2	1	3	5	1	0	0	11	16	506	62	8	1	59	292	10	55	4	3	254	5	331965	142	8	0	9	6	12	168	309071	190	39	139	13	7	38	8901	2
SW00180	276	44332	102	69	1273715	11	34	21	28	0	3	0	61	56	951	475	12	10	128	1576	76	656	27	41	1061	33	682260	465	82	63	53	132	124	1255	260761	931	1888	766	54	65	213	12136	11
SW00181	18	10827	36	13	256854	0	3	0	0	1	0	0	6	11	1345	31	3	1	91	140	8	37	2	5	146	1	96613	37	15	10	4	3	5	123	143569	92	30	43	8	4	18	407	0
SW00182	103	11972	74	31	2249390	6	9	1	2	0	0	1	34	31	679	204	10	5	91	602	44	174	3	31	494	29	490311	3334	27	25	7	22	44	620	112775	427	102	267	19	23	94	1373	4
SW00183	178	16056	113	33	1675075	30	18	3	8	13	0	0	42	52	836	192	18	7	107	1158	64	455	7	39	902	72	475595	345	46	129	64	905	79	1044	551052	707	263	349	38	16	109	2706	5
SW00184	148	31542	80	53	1512872	21	15	7	5	1	0	0	35	47	1226	196	27	7	101	792	50	295	4	17	544	31	417710	617	33	30	37	24	50	808	302674	456	266	192	19	32	76	2199	4
SW00185	257	35635	119	61	3439793	17	30	23	11	6	3	1	78	105	491	465	48	1	93	1575	64	473	15	48	1387	50	907125	28637	82	66	66	59	102	1520	1483420	1142	625	544	39	123	255	2322	7
SW00186	469	27426	119	43	1541689	28	11	2	29	1	1	0	62	109	1244	595	33	1	121	1914	137	691	8	26	1612	63	830583	1049	104	93	68	719	122	1869	191838	1149	341	509	35	64	248	151496	22
SW00187	168	43264	73	22	1284889	27	32	13	3	0	0	2	44	40	1496	212	12	3	94	1025	43	236	4	41	697	62	143978	5655	108	40	39	13	30	1051	72876	425	158	277	41	50	137	8761	24
SW00188	5	2277	11	0	32703	0	0	0	0	0	0	0	0	0	419	9	0	0	42	36	2	4	0	0	179	0	11212	43	1	0	0	2	3	26	5008	12	10	4	3	1	2	2055	0
SW00189	301	41565	162	74	2720399	20	20	7	6	3	0	0	77	103	333	575	28	19	155	1977	94	709	28	49	7726	87	1161940	1023	54	82	67	92	89	1431	78819	1397	265	1152	82	46	305	397397	15
SW00190	219	32942	75	77	679451	26	9	11	8	2	0	0	53	57	811	555	23	14	120	1211	72	779	14	34	1626	43	690379	467	81	57	66	340	104	1490	858233	726	588	639	14	42	195	60183	13
SW00191	97	8052	63	14	377686	5	3	0	2	6	0	0	21	25	1336	149	9	2	108	533	38	167	2	16	431	17	283721	164	21	39	7	22	33	415	26855	321	110	132	24	10	75	2976	1
SW00192	262	24143	88	56	530711	22	8	1	7	1	0	0	41	77	267	308	25	8	66	1504	80	389	22	26	1101	61	1826714	4547	39	29	33	84	83	1117	56127	1094	175	663	44	43	234	1798	11
SW00194	13	3400	25	4	224759	3	0	0	0	0	1	0	5	6	1016	21	3	0	74	112	4	23	0	2	66	5	43877	65	3	3	4	2	4	68	79759	63	30	53	6	2	6	2880	2
SW00195	12	2682	11	2	391039	0	0	0	0	0	0	0	1	2	396	15	1	0	33	79	4	24	1	1	124	5	56134	44	0	4	1	1	2	56	1650347	40	7	27	2	2	8	2056	1
