sample_id	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Archaeoglobi	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Calditrichae	Candidatus Brocadiae	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chrysiogenetes	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Lentisphaeria	Limnochordia	Methanobacteria	Methanococci	Methanomicrobia	Methanopyri	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermococci	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermoprotei	Thermotogae	Tissierellia	Unclassified Acidobacteria Phylum	Unclassified Actinobacteria Phylum	Unclassified Armatimonadetes Phylum	Unclassified Bacteroidetes Phylum	Unclassified Balneolaeota Phylum	Unclassified Candidatus Bipolaricaulota Phylum	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Gracilibacteria Phylum	Unclassified Candidatus Korarchaeota Phylum	Unclassified Candidatus Micrarchaeota Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Cyanobacteria Phylum	Unclassified Elusimicrobia Phylum	Unclassified Euryarchaeota Phylum	Unclassified Firmicutes Phylum	Unclassified Kiritimatiellaeota Phylum	Unclassified Planctomycetes Phylum	Unclassified Proteobacteria Phylum	Unclassified Tenericutes Phylum	Unclassified Thaumarchaeota Phylum	Unclassified Verrucomicrobia Phylum	Unclassified candidate division Zixibacteria Phylum	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
ST00347	23	41	138	9310	6789	53	32	11	8	7756	4490816	4614	12	8	18	9	1062	46	229	50	12	8	340215	1	6996	2452	43	71	350	19844	2	2	7	1468	2504	39	9	3818	195	23510	43	34	318	1	53	32	3	32	21	54	22	325	3	7	168	122479	29	12	84	79	107	88	298	129	89	3	1433	409	279	10	46	18	15	10	53	43	81	275	1	141	30	11515	6	2	3	1	0	0	15	0	811	5	1	4530	9	463	2289	9	8	167	4	4050099	12	7
ST00348	154	76	480	31276	18955	147	131	23	83	24463	6610848	13075	45	31	24	26	1804	134	542	126	48	42	1369793	5	43639	4617	122	220	1286	7479	32	6	18	8600	18658	88	26	6729	582	87640	148	84	836	12	89	19	39	149	79	151	83	497	5	17	525	7010	162	15	199	146	357	200	895	331	98	5	2041	1212	449	54	185	49	37	104	110	105	367	1090	8	755	51	53338	36	20	12	4	0	0	86	1	2496	11	23	30023	47	1337	6333	41	33	104	33	34329	81	51
ST00349	149	183	590	42892	25824	275	114	23	58	35310	5955831	21616	27	99	34	33	1622	136	722	174	173	18	1172504	10	10647	5480	176	408	2163	11931	13	26	14	3576	17989	128	94	7016	702	131376	243	138	1171	3	44	53	64	252	138	154	82	573	28	18	706	179810	161	68	282	150	700	283	1286	378	128	10	2021	1897	701	120	221	91	50	88	205	136	379	1242	38	776	137	10486	26	8	6	1	0	0	159	23	2814	21	5	29066	99	1736	10081	46	25	324	30	320627	77	42
ST00352	262	148	618	59102	29530	211	77	40	127	46346	6344370	30869	51	53	23	35	1704	112	587	158	31	8	1927324	5	24070	4313	115	417	1595	14290	19	21	23	15541	15945	116	79	8702	642	168293	285	43	1210	27	212	32	27	200	146	236	82	609	0	33	786	73176	222	35	166	182	424	282	1187	540	119	0	2350	1800	632	63	290	105	89	177	114	170	266	700	19	727	95	26277	16	5	34	5	0	0	141	1	2013	17	24	28300	60	1794	10348	50	44	211	60	21600	76	78
ST00355	78	80	243	21130	15394	117	90	69	112	44816	6732118	11982	14	26	19	32	1694	113	613	139	63	110	746600	4	4233	7105	95	106	771	10821	24	10	23	2266	8376	58	13	7785	443	1422388	80	82	793	5	106	53	14	135	42	121	74	441	18	22	449	58774	97	17	141	146	214	172	656	129	34	4	2696	1338	390	16	233	37	3	28	119	68	245	607	0	271	23	23742	6	5	5	1	3	0	107	0	1770	16	4	12812	70	1133	8867	27	38	66	3	2559	49	87
ST00356	52	57	374	36932	16215	321	196	22	60	18695	4353670	12234	10	31	17	6	3302	225	697	161	32	8	828337	88	14386	7841	232	167	1074	8425	11	3	25	2085	11363	58	15	14705	505	230417	86	102	681	5	147	64	26	75	89	84	103	467	6	5	604	3229	89	7	107	211	455	199	839	193	88	2	6851	1223	381	18	259	97	33	61	195	127	334	405	2	408	135	26377	59	15	10	0	0	0	48	1	2051	12	6	11564	109	1134	5416	42	32	61	10	15729	23	29
ST00357	117	134	761	43001	29127	270	167	106	100	33137	4209238	20432	51	86	39	37	3362	167	1212	253	95	34	1364494	15	16198	11669	196	318	1880	134294	21	10	31	3923	16519	191	62	14003	695	76549	255	108	1303	20	171	67	51	310	129	4381	111	809	7	83	608	492033	241	48	274	346	714	328	1483	392	180	2	5080	2003	596	115	292	104	64	124	257	169	400	940	52	667	37	26517	93	5	30	4	0	0	103	1	3063	12	21	28490	88	2407	10200	56	34	139	67	294554	54	78
ST00358	35	317	501	29555	16789	128	54	10	57	8136	2869062	15575	24	27	1	61	663	126	300	68	206	4	385473	2	4240	2247	66	57	1657	15115	3	33	6	539	2832	120	1	1968	264	282182	143	155	686	7	19	39	110	149	62	141	12	280	0	2	75	10643	65	4	215	71	1337	88	907	322	3	45	684	616	254	149	39	86	27	13	90	67	27	201	1	518	27	12090	16	3	0	0	0	0	13	64	1549	1	1	4323	6	1068	8047	9	5	846	0	1111260	35	5
ST00359	58	38	283	15698	10242	106	111	23	34	40313	1704804	7096	17	31	17	16	882	121	413	136	18	10	1814249	17	41157	2417	198	241	572	60474	41	17	30	8898	18355	80	12	5788	1144	32895	49	38	427	6	86	10	25	98	41	210	146	568	5	30	827	6891	49	19	108	140	157	169	475	128	24	1	1512	1460	275	29	162	45	23	20	90	139	342	968	7	469	52	6792	22	4	25	12	0	0	64	1	1913	14	21	39314	36	751	3429	75	58	50	12	1164	30	28
ST00360	69	150	237	28800	20430	212	31	83	58	14912	9979481	14415	18	21	18	7	6345	39	700	78	62	13	539179	13	10799	13398	60	59	1571	6896	10	3	12	1324	3222	195	99	19582	303	118187	241	36	720	3	310	21	14	266	72	73	26	610	1	13	271	97781	101	4	355	172	577	462	838	209	429	4	6941	1247	305	34	115	17	31	47	41	206	110	571	2	444	20	46027	22	8	2	0	1	0	77	0	2126	0	1	6555	211	2006	6993	65	74	111	86	3995	176	117
ST00361	311	58	975	64269	30806	420	280	56	199	68403	641704	20012	33	123	14	46	1425	237	974	4020	26	14	1306085	10	189203	5323	393	353	1084	8100	45	7	50	5154	22128	128	97	9786	2111	965573	301	116	1228	144	95	63	78	199	120	6639	118	1363	5	22	1214	155376	191	27	84	307	806	205	1248	560	72	1	5250	2626	476	40	270	50	37	262	507	165	715	2359	36	1669	27	6292	243	46	9	4	2	0	322	1	9974	9	81	33278	146	1992	13648	780	38	77	11	1047	35	150
ST00362	357	431	1528	111844	58296	539	234	43	237	32725	1360911	48696	106	157	52	73	1627	262	889	192	257	47	1801024	25	57003	6129	191	746	5302	30363	29	54	43	9048	11557	200	111	5813	1073	72325	660	410	3453	10	63	87	104	474	499	19463	82	1257	148	31	545	169172	411	37	454	264	1964	542	2609	1384	188	20	2144	2339	65907	313	433	145	135	252	491	310	357	1196	39	2588	120	8860	79	41	3	1	2	0	169	43	3699	14	104	35712	70	3584	20261	51	16	849	38	996304	211	56
ST00363	31	49	125	7645	5177	60	49	22	19	12145	4587499	3715	3	18	12	25	567	60	159	37	17	34	847116	6	5067	1908	13	29	280	1716	13	3	12	2578	5803	19	18	2949	307	1462661	17	24	162	3	42	26	15	46	27	47	31	219	27	10	331	20940	16	9	57	57	78	93	197	47	11	1	977	713	195	3	76	18	9	10	46	64	103	448	0	103	5	11691	6	3	2	1	0	0	63	4	838	2	11	10229	16	463	5037	15	18	44	3	4546	6	37
ST00364	18	34	123	16844	5836	57	61	129	9	18332	1870048	4170	16	16	17	26	677	62	162	51	29	7	605192	6	38864	1814	45	85	228	35439	26	2	28	8368	10802	21	7	2970	7346	14286513	30	9	212	5	69	10	5	33	23	73	30	183	0	18	350	1727	34	14	71	80	94	70	252	56	29	2	1052	620	145	2	71	37	8	11	44	58	145	448	1	281	16	11924	13	2	2	0	1	0	83	1	982	15	7	17175	13	380	12617	19	18	28	9	461	10	21
ST00366	10	33	252	9293	6910	34	32	13	17	8227	3733644	5955	21	30	11	12	1981	98	344	51	28	5	1298291	2	2612	5341	52	49	392	1986	7	2	13	818	3914	27	9	11234	322	52487	69	47	291	13	44	38	41	40	28	201	54	322	7	8	260	44569	58	8	41	119	78	114	475	59	103	1	4351	596	270	9	27	21	7	12	43	51	174	254	1	117	29	22987	63	6	0	0	0	0	19	0	1291	2	3	8888	5	526	2693	5	14	31	11	1827	10	14
ST00368	145	126	506	398203	25458	220	272	30	61	256345	3619213	27531	36	130	18	31	2019	205	699	169	118	21	3052419	34	50863	5188	127	308	1460	7762	72	15	99	11984	54468	153	75	10960	1952	245713	224	87	1208	7	136	61	199	108	104	565	457	935	3	54	2010	180207	232	103	173	366	453	180	1137	257	90	4	2818	2686	443	99	329	103	131	44	178	204	776	1842	16	1579	58	18279	84	3	86	3	0	1	1394	0	4155	67	12	50193	47	1645	8410	238	91	108	56	4918	104	66
ST00369	102	129	514	222334	21506	192	110	42	96	54288	5049771	17899	45	46	39	21	1299	156	447	136	67	36	1332768	18	183413	3829	163	239	1932	23101	13	11	16	5473	56239	121	29	6630	2647	612424	127	112	962	15	62	28	34	141	154	134	67	521	15	46	873	101238	261	14	139	199	316	207	1197	348	68	5	1985	1429	702	57	151	82	71	85	161	134	331	1307	15	1362	66	20256	48	8	13	6	0	1	140	2	2294	24	6	27646	50	1497	9192	49	75	88	9	3795	90	36
ST00371	14	50	426	13910	10903	66	58	23	11	16573	5580661	10151	41	57	9	12	4157	135	646	82	67	4	1109827	4	2975	11136	137	97	551	3172	9	1	15	2192	5703	37	23	24816	690	72333	120	43	504	3	103	81	156	51	31	325	97	539	3	4	553	77220	57	5	37	140	101	165	667	68	164	0	9747	960	337	7	140	21	8	13	83	147	381	527	2	132	77	48563	163	4	3	0	0	0	33	0	2131	8	10	11589	19	947	4448	34	22	84	6	2533	26	27
ST00379	278	238	982	86485	51278	324	208	34	212	35490	3486265	38591	73	72	66	33	1505	210	959	425	237	15	1589978	23	65479	5900	105	424	4328	27464	14	23	19	3483	22247	165	67	6567	584	86167	519	162	2041	45	382	69	50	578	290	189	86	1329	260	106	620	105261	303	23	387	195	3156	395	3439	588	142	23	2791	2480	1247	96	239	54	175	124	297	344	284	964	14	1244	157	8397	51	20	6	4	0	0	175	2	4888	6	19	31519	81	4342	20071	38	11	1399	25	614618	244	121
ST00380	61	58	298	21417	16355	183	106	70	40	48984	5157983	11743	15	31	44	11	2350	184	766	86	39	14	877840	32	17523	6526	143	154	886	9896	23	15	29	2952	8881	88	16	11556	675	61532	162	48	738	15	136	13	15	6839	47	1135	44	809	4	30	754	58976	106	107	127	385	357	133	875	175	80	0	3696	1307	545	25	170	62	47	74	1607	261	346	827	5	331	46	18334	38	7	15	3	4	0	56	5	2394	9	88	21178	168	1315	5386	68	33	36	10	2039	43	31
ST00381	54	83	307	77283	14192	154	124	29	57	43973	7065848	10585	34	16	17	30	2776	116	597	301	47	6	933174	33	158924	6990	188	267	654	4093	11	20	40	4831	13742	127	22	13744	725	124337	130	66	1189	27	137	34	40	84	38	116	67	483	1	24	754	7822	78	11	75	213	250	321	749	145	108	6	5152	1766	275	30	183	68	39	24	138	232	324	716	13	992	88	21856	63	9	17	9	0	0	107	1	2792	12	1	20232	55	1259	4527	49	45	46	27	208687	36	54
ST00382	118	44	291	21284	11826	149	62	7	33	16071	5216562	7155	46	51	33	7	1186	77	323	257	15	3	561870	1	16706	2292	48	92	684	4955	161	8	5	3401	5752	40	27	6146	632	20070	130	24	649	3	79	21	6	71	73	240	112	260	1	9	521	3775	126	11	63	68	179	149	843	299	51	4	2085	758	380	15	86	33	56	69	60	166	213	382	3	412	30	14521	12	4	3	4	0	0	55	0	1192	9	7	13206	47	703	3257	28	33	53	14	561059	20	16
ST00383	178	193	1029	62153	38173	348	191	52	114	28893	5628155	29927	56	91	41	23	2945	168	1082	277	138	87	1853068	4	23512	10161	152	294	2272	480892	22	12	78	5758	16641	108	68	13618	612	52946	413	140	1815	25	136	92	43	1197	194	34462	104	743	6	53	480	7580	265	18	350	213	937	525	1915	625	261	5	4625	2068	868	131	421	129	153	169	242	187	462	984	6	1182	106	35266	96	30	9	2	3	0	144	2	3330	31	18	29749	108	3033	13423	33	33	169	18	2560294	213	63
ST00384	29	78	254	19779	9520	152	109	43	21	15021	5683035	11175	16	28	15	17	2284	83	390	89	21	6	765745	35	5167	4659	74	118	559	108871	5	12	19	1267	5767	52	9	8034	370	67210	94	72	438	9	136	32	25	82	17	116	70	381	4	10	386	46357	84	10	90	116	247	153	572	101	121	3	3271	1060	180	12	85	68	12	25	73	78	277	414	0	236	52	29689	24	3	9	8	1	4	116	4	1650	23	2	11893	44	835	3532	31	31	91	32	62783	12	42
ST00385	33	59	142	11307	6755	67	39	21	15	17329	1550570	4607	16	30	7	6	495	15	174	33	15	19	366649	3	3585	1268	36	103	506	6697	1	9	15	718	3518	33	5	2287	168	47846	47	36	327	2	35	24	9	2246	38	8304	22	154	0	5	214	6210	34	11	61	61	110	106	364	88	44	0	745	582	186	26	61	36	62	21	76	40	105	313	5	194	24	3960	6	8	1	0	1	0	33	0	786	3	5	5758	13	475	2117	4	31	22	3	102611	14	13
ST00386	70	131	271	30761	16923	102	151	42	29	40820	2019763	10034	27	35	36	29	1102	128	1119	65	227	27	1357224	4	399365	3663	98	120	1161	4333	28	25	41	2964	45381	59	74	8196	6555	105652	100	46	601	22	149	8	46	61	39	148	99	1804	18	2282	1409	10169	67	25	153	188	382	115	593	224	74	18	1632	2861	349	39	422	107	16	36	97	133	411	1184	34	2212	26	6245	32	3	12	7	1	0	126	10	4681	24	9	26433	20	992	5263	114	36	213	2	257836	30	27
ST00387	29	96	298	17985	11475	125	90	30	65	22322	8091539	9724	19	30	14	17	1716	78	392	113	49	9	1554030	51	16124	3702	121	137	658	3376	9	4	24	3910	19608	65	12	7099	646	92594	61	46	542	3	129	21	26	60	31	135	71	399	1	45	572	334335	87	7	86	142	117	136	600	104	27	1	2403	1254	521	47	120	61	27	46	142	89	224	720	19	404	55	20949	20	2	14	9	0	0	142	0	1879	23	10	24087	48	819	3897	41	23	43	14	2513	13	28
ST00390	84	145	418	131139	18605	164	212	198	41	403202	3637307	13679	38	35	29	76	3281	242	621	111	51	39	1443730	20	95300	7355	197	188	830	4713	31	7	39	5548	21829	101	25	20065	26267	155863	105	45	657	1	327	26	32	100	50	734	202	616	5	63	1425	837326	109	47	136	396	282	230	785	108	132	1	6352	2618	396	75	234	76	48	45	224	266	529	1226	9	937	73	11749	39	10	37	4	0	2	144	1	6840	13	41	37138	48	1374	5834	100	93	63	8	8108	29	18
ST00391	583	326	1418	125442	64193	357	203	32	221	50086	6097048	44482	84	126	68	28	2704	140	1511	420	286	43	1702260	11	63274	10418	188	502	5535	26394	22	34	42	3721	18518	121	195	9911	540	77837	813	247	3470	55	184	148	93	1854	576	38743	47	1350	37	59	892	377046	457	42	603	262	1728	953	3427	1351	269	5	3511	2995	11503	159	553	120	324	344	845	553	449	1466	19	2465	179	34991	84	50	11	7	0	1	229	2	5333	14	73	38930	188	4301	20069	110	40	421	59	2585259	280	55
ST00392	46	111	428	26632	14628	128	100	37	49	32171	2680522	12107	19	43	14	16	1730	137	453	191	69	6	2402957	34	14479	3745	152	121	928	4324	49	8	32	1951	21956	91	81	8691	1288	72467	86	80	612	5	108	32	37	117	59	469	138	559	9	16	1117	69194	124	23	162	192	310	228	603	191	88	2	2403	1506	346	48	249	76	43	112	147	113	354	1087	15	473	37	15837	38	3	19	6	0	0	109	2	2786	23	8	36417	70	1012	4714	106	63	82	33	3191	43	15
ST00395	172	109	530	42581	24624	202	142	40	119	25043	2639258	16879	69	76	45	22	1244	132	562	164	74	44	700080	8	14481	4179	114	391	1845	63694	28	13	24	2599	13379	105	40	6890	791	1718395	179	118	1195	22	89	59	42	390	160	2332	70	577	12	13	984	68395	184	26	207	153	495	295	1150	508	79	4	2221	1744	13878	70	264	80	61	78	7150	191	391	1318	33	821	51	20890	36	13	11	2	4	0	79	8	2732	11	16	26034	46	1654	7988	126	37	113	10	7622	102	60
ST00403	41	167	198	23823	11811	142	32	15	26	10581	2448699	32463	17	26	15	12	806	53	251	86	34	6	458987	2	32997	1819	41	329	562	284654	4	8	8	1368	3810	29	10	3449	172	22599	69	66	460	1	62	37	9	85	59	145	29	160	2	260	208	284829	66	5	99	70	118	74	469	134	39	2	900	639	278	28	88	34	46	57	65	52	85	336	12	518	18	17163	21	12	2	3	0	1	104	0	2267	7	6	7432	31	603	4840	30	6	138	19	5227738	41	27
ST00404	19	27	89	9417	5327	26	37	5	17	16973	3474331	5109	11	14	2	6	461	25	158	29	6	7	832510	2	5759	1145	11	39	400	2513	11	2	3	865	5543	31	6	2562	254	102287	34	21	198	1	49	4	4	28	46	79	36	176	7	5	220	42781	42	10	41	40	64	44	229	64	37	0	673	313	158	6	45	23	12	31	38	33	80	193	4	96	11	13321	8	11	0	1	0	0	47	1	862	3	3	6688	7	365	1726	16	6	29	6	727313	14	10
ST00405	8	23	124	9616	11778	56	34	50	20	15601	3322221	5146	12	19	15	7	617	30	209	68	19	4	490330	1	7652	1728	33	73	402	2106	8	2	9	4094	9801	30	1	5664	2923	45990	38	23	259	1	327	5	7	36	5	153	32	292	2	3	1032	135238	31	7	64	92	87	42	342	46	48	0	896	501	160	17	52	23	13	19	57	82	92	521	7	196	12	8684	14	1	1	0	0	0	75	5	1616	7	4	7271	9	348	2018	24	30	27	5	504165	8	7
ST00406	114	166	511	50458	26107	266	88	20	80	42377	4908925	19944	34	50	23	13	2481	249	954	249	42	21	2743153	9	59395	5529	251	134	1497	9647	7	58	269	2188	12688	144	85	15100	854	453398	206	108	1157	5	208	66	21	239	127	182	167	699	9	41	515	53853	139	20	382	367	666	385	1542	310	137	9	4652	2139	634	49	214	126	67	47	270	181	380	1100	3	2143	74	45332	38	54	59	0	4	0	108	1	5122	4	14	25493	99	2147	10238	26	62	283	56	100078	66	162
ST00407	109	98	398	22913	14076	108	96	12	31	18989	5821535	9631	22	32	31	18	1281	96	323	81	37	18	875622	7	8555	3630	126	283	936	4812	23	15	14	2906	10504	61	29	6641	722	32418	146	72	728	4	128	41	16	87	76	105	79	400	7	27	591	107435	82	23	149	127	282	260	630	219	93	1	2127	1343	623	56	141	95	40	63	137	109	278	764	6	439	79	25909	20	12	14	1	0	0	69	2	1845	34	5	19278	56	1271	4681	102	34	75	33	9195	62	37
ST00408	113	45	179	14366	14827	105	42	7	35	16079	630017	5328	8	22	5	30	229	23	152	54	13	1	349043	2	13169	856	33	69	521	2267	2	4	11	5900	11604	62	21	5616	1724	23753	91	35	441	6	90	4	17	35	28	1417	26	176	1	8	436	33322	63	7	52	44	212	73	335	190	18	2	402	501	186	17	79	77	38	37	93	40	82	264	1	292	17	2094	1	4	6	0	0	0	67	7	676	3	9	9896	11	510	2280	6	22	59	29	65875	25	25
ST00411	338	232	1246	84277	44162	415	338	301	170	73813	3373592	30929	94	126	110	69	2135	275	1002	334	125	49	3029067	46	69904	5527	277	544	3745	29357	194	33	31	6121	41772	221	59	9735	1612	109388	521	192	1927	32	323	87	77	330	311	321	170	1419	42	98	1284	370912	291	53	396	443	1022	612	2097	684	99	1	2739	3460	1356	134	464	140	216	159	371	392	529	2173	35	1559	154	7008	61	29	6	18	0	1	302	7	5871	34	21	59212	115	3119	15367	111	120	314	45	43495	117	115
ST00412	27	26	160	25615	7974	72	26	5	28	9409	4925383	4130	25	28	15	5	921	48	181	49	11	19	524845	2	18404	1664	40	29	389	3686	121	4	6	3244	3676	29	9	3391	644	13068	43	15	301	4	98	6	4	35	52	229	28	163	1	8	464	1848	42	12	55	71	136	72	332	141	23	1	1340	425	177	19	51	22	37	27	44	182	110	221	2	231	20	13498	8	2	2	2	0	0	26	2	831	5	5	7827	35	410	1967	26	14	45	23	1401543	5	10
ST00413	78	139	424	28504	20882	185	160	41	56	67004	2320079	13968	33	46	27	16	1321	131	594	111	65	34	982879	8	13860	3785	170	149	1149	6385	24	12	20	2578	10041	86	18	6869	695	153076	144	68	972	16	113	44	29	20144	104	12081	58	646	8	15	628	91534	125	59	171	261	398	232	845	256	70	0	2023	1376	4386	68	228	52	80	58	4611	159	302	829	4	473	56	8491	22	13	12	5	6	0	98	11	2125	29	96	22631	113	1440	6526	53	26	149	16	92491	49	46
ST00414	108	166	618	37513	27121	182	104	40	108	27048	6175396	31375	78	17	60	72	3406	158	1045	173	116	21	1604278	6	13331	9828	171	260	1783	301240	42	26	83	3543	8496	188	55	13227	979	197861	215	170	1130	33	113	52	65	227	130	238	60	714	20	19	677	189066	207	17	288	309	669	164	1402	333	254	3	5653	1860	476	58	214	80	44	72	146	218	361	654	12	655	61	33477	71	32	16	3	1	0	88	18	3255	4	25	15058	61	1779	11049	26	49	274	9	286715	84	36
ST00415	19	74	210	24788	11582	108	114	29	64	33863	5942005	6961	22	15	26	43	938	164	317	86	18	5	1921422	9	15477	2219	153	96	510	14046	34	39	69	6658	16766	31	18	5167	1362	50636	34	42	410	15	98	9	22	39	53	215	172	392	0	23	750	770058	58	24	119	204	170	183	599	102	28	0	1781	1670	478	52	134	79	21	17	104	141	348	888	1	307	23	5250	7	7	30	6	0	0	108	2	2383	9	17	33740	51	833	3673	129	17	44	27	22574	26	18
ST00416	16	36	170	12216	8988	11	53	51	26	9670	2834766	4375	20	10	2	25	1071	73	154	37	46	8	594770	22	3052	2112	25	33	198	1845	0	0	31	4490	2747	38	8	5405	82	166351	72	26	315	15	137	8	10	15	21	30	16	203	3	6	103	1395	92	0	33	88	153	41	320	50	82	0	2348	361	111	27	49	12	21	24	85	12	63	186	6	199	2	16164	43	10	0	0	0	0	35	0	757	0	2	3753	5	464	2051	1	22	10	2	5144	16	13
ST00420	795	370	2682	186145	92125	862	409	58	443	76760	4281705	62337	172	265	157	61	4366	442	2028	496	289	66	2400078	25	110215	15367	664	1176	7486	383250	51	50	122	10316	54263	331	200	19183	1441	103902	1133	437	4936	28	276	190	81	1868	658	838599	207	1996	126	98	1300	11290	811	50	762	466	2072	1063	4456	2672	379	12	6287	5372	2935	359	953	219	438	594	891	613	864	2477	78	4661	175	32425	181	77	24	5	7	2	409	2	7235	72	294	65163	281	6501	28780	93	59	541	54	3688	402	146
ST00422	13	55	160	7898	6703	51	77	18	13	14771	7045119	3958	6	9	11	19	900	132	188	31	13	0	1020862	2	4305	1829	119	64	328	11549	25	7	43	2510	11428	12	2	3722	609	48070	22	40	230	14	71	2	1	29	23	178	88	255	0	13	478	143439	11	6	35	63	79	85	369	53	31	0	1481	735	251	6	54	34	3	5	58	86	218	403	1	127	7	4881	5	0	31	1	1	0	49	11	1645	5	5	14232	22	420	1900	65	8	28	15	49790	8	19
